sentence_id,word,tag
980,of,O
980,attacks,O
980,intending,O
980,to,O
980,install,B-ACT
980,Derusbi,I-ACT
980,or,I-ACT
980,KHRat,I-ACT
980,malware,I-ACT
980,S-MALon,I-ACT
980,S-MALvictim,I-ACT
980,systems,E-ACT
980,.,O
981,January,B-TIME
981,2019,E-TIME
981,sent,O
981,via,O
981,149.28.156.61,S-IP
981,to,O
981,deliver,O
981,either,O
981,Derusbi,S-MAL
981,or,O
981,KHRat,S-MAL
981,samples,O
981,with,O
981,either,O
981,cswksfwq.kfesv.xyz,S-DOM
981,or,O
981,connect.bafunpda.xyz,S-DOM
981,as,O
981,C2,S-TOOL
981,.,O
982,DUDELL,S-MAL
982,:,O
982,SHA256,S-ENCR
982,:,O
982,0d61d9baab9927bb484f3e60384fdb6a3709ca74bc6175ab16b220a68f2b349e,S-SHA2
982,.,O
983,DUDELL,S-MAL
983,:,O
983,File,O
983,Type,O
983,:M,B-TOOL
983,icrosoft,I-TOOL
983,Excel,I-TOOL
983,97,I-TOOL
983,Document,E-TOOL
983,.,O
984,DUDELL,S-MAL
984,:,O
984,File,O
984,Name,O
984,:E,B-FILE
984,quipment,I-FILE
984,Purchase,I-FILE
984,List,I-FILE
984,2018-2020,I-FILE
984,(Final,I-FILE
984,).xls,E-FILE
984,.,O
985,The,O
985,DUDELL,S-MAL
985,sample,O
985,is,O
985,a,O
985,weaponized,O
985,Microsoft,B-TOOL
985,document,E-TOOL
985,that,O
985,contains,O
985,a,O
985,malicious,B-TOOL
985,that,O
985,runs,O
985,on,O
985,the,O
985,victim,O
985,’s,O
985,machine,O
985,.,O
986,It,O
986,shares,O
986,the,O
986,same,O
986,malicious,O
986,behavior,O
986,reported,O
986,by,O
986,Checkpoint,S-IDTY
986,in,O
986,Rancor,S-APT
986,:,O
986,The,B-MAL
986,Year,I-MAL
986,of,I-MAL
986,The,I-MAL
986,SHA-1,S-ENCR
986,c829f5f9ff89210c888c1559bb085ec6e65232de,S-SHA1
986,.,O
987,In,O
987,Check,B-IDTY
987,Point,E-IDTY
987,’s,O
987,blog,O
987,",",O
987,the,O
987,sample,O
987,is,O
987,from,O
987,December,B-TIME
987,2018,E-TIME
987,while,O
987,this,O
987,sample,O
987,is,O
987,from,O
987,April,B-TIME
987,2018,E-TIME
987,.,O
988,The,O
988,macro,S-TOOL
988,in,O
988,this,O
988,document,O
988,gets,O
988,executed,O
988,when,O
988,the,O
988,user,O
988,views,O
988,the,O
988,document,O
988,and,O
988,clicks,O
988,Enable,O
988,Content,O
988,",",O
988,at,O
988,which,O
988,point,O
988,the,O
988,macro,S-TOOL
988,locates,O
988,and,O
988,executes,O
988,the,O
988,data,O
988,located,O
988,under,O
988,the,O
988,Company,O
988,field,O
988,in,O
988,the,O
988,document,O
988,’s,O
988,properties,O
988,.,O
989,The,O
989,C2,S-TOOL
989,server,O
989,199.247.6.253,S-IP
989,is,O
989,known,O
989,to,O
989,be,O
989,used,O
989,by,O
989,the,O
989,Rancor,S-APT
989,group,O
989,.,O
990,The,O
990,script,O
990,is,O
990,downloading,O
990,a,O
990,second,O
990,stage,O
990,payload,O
990,via,O
990,the,O
990,Microsoft,S-IDTY
990,tool,O
990,msiexec,S-TOOL
990,.,O
991,Unfortunately,O
991,at,O
991,the,O
991,time,O
991,of,O
991,discovery,O
991,",",O
991,the,O
991,hosted,O
991,file,O
991,is,O
991,unavailable,O
991,.,O
992,Our,O
992,systems,O
992,were,O
992,able,O
992,to,O
992,record,O
992,the,O
992,hash,O
992,of,O
992,file,O
992,tmp.vbs,S-FILE
992,",",O
992,but,O
992,the,O
992,contents,O
992,of,O
992,the,O
992,file,O
992,are,O
992,no,O
992,longer,O
992,available,O
992,.,O
993,Pivoting,O
993,off,O
993,the,O
993,filename,O
993,and,O
993,directory,O
993,",",O
993,we,O
993,discovered,O
993,a,O
993,similar,O
993,VBS,O
993,script,O
993,used,O
993,by,O
993,the,O
993,Rancor,S-APT
993,actors,O
993,that,O
993,might,O
993,give,O
993,us,O
993,some,O
993,clues,O
993,on,O
993,what,O
993,the,O
993,contents,O
993,of,O
993,tmp.vbs,S-FILE
993,would,O
993,resemble,O
993,.,O
994,File,O
994,office.vbs,S-FILE
994,(,O
994,SHA256,S-ENCR
994,:,O
994,4b0b319b58c2c0980390e24379a2e2a0a1e1a91d17a9d3e26be6f4a39a7afad2,S-SHA2
994,),O
994,was,O
994,discovered,O
994,in,O
994,directory,O
994,c:\Windows\System32\spool\drivers\color,O
994,.,O
995,Hashes,O
995,for,O
995,tmp.vbs,S-FILE
995,:b,B-SHA2
995,958e481c90939962081b9fb85451a2fb28f705d5b5060f5d9d5aebfb390f8,E-SHA2
995,.,O
996,If,O
996,the,O
996,file,O
996,tmp.vbs,S-FILE
996,does,O
996,in,O
996,fact,O
996,contain,O
996,similar,O
996,content,O
996,as,O
996,that,O
996,of,O
996,office.vbs,S-FILE
996,",",O
996,then,O
996,it,O
996,could,O
996,be,O
996,another,O
996,method,O
996,for,O
996,downloading,O
996,payloads,O
996,onto,O
996,the,O
996,target,O
996,.,O
997,DDKONG,S-MAL
997,Plugin,O
997,:,O
997,SHA256,S-ENCR
997,:,O
997,0EB1D6541688B5C87F620E76219EC5DB8A6F05732E028A9EC36195D7B4F5E707,S-SHA2
997,.,O
998,DDKONG,S-MAL
998,Plugin,O
998,:,O
998,Compile,O
998,Date,O
998,and,O
998,Time,O
998,:,O
998,2017-02-17,B-TIME
998,08:33:45,I-TIME
998,AM,E-TIME
998,.,O
999,DDKONG,S-MAL
999,Plugin,O
999,:,O
999,File,O
999,Type,O
999,:,O
999,PE32,O
999,executable,O
999,(,O
999,DLL,S-TOOL
999,),O
999,Intel,O
999,"80386,",O
999,for,O
999,MS,B-OS
999,Windows,E-OS
999,.,O
1000,DDKONG,S-MAL
1000,Plugin,O
1000,:,O
1000,File,O
1000,Name,O
1000,:,O
1000,H,B-FILE
1000,istory.nls,E-FILE
1000,.,O
1001,The,O
1001,DllInstall,S-MAL
1001,export,O
1001,function,O
1001,is,O
1001,responsible,O
1001,for,O
1001,the,O
1001,core,O
1001,behavior,O
1001,of,O
1001,the,O
1001,malware,O
1001,",",O
1001,as,O
1001,just,O
1001,loading,O
1001,it,O
1001,does,O
1001,nothing,O
1001,.,O
1002,Once,O
1002,this,O
1002,export,O
1002,is,O
1002,called,O
1002,",",O
1002,it,O
1002,checks,O
1002,for,O
1002,a,O
1002,hidden,O
1002,window,O
1002,with,O
1002,a,O
1002,caption,O
1002,of,O
1002,Hello,O
1002,Google,O
1002,!,O
1003,.,O
1004,This,O
1004,check,O
1004,is,O
1004,performed,O
1004,to,O
1004,ensure,O
1004,that,O
1004,only,O
1004,one,O
1004,instance,O
1004,of,O
1004,the,O
1004,malware,O
1004,is,O
1004,running,O
1004,at,O
1004,a,O
1004,time,O
1004,.,O
1005,The,O
1005,hidden,O
1005,window,O
1005,created,O
1005,by,O
1005,the,O
1005,malware,O
1005,filters,O
1005,on,O
1005,any,O
1005,user,O
1005,input,O
1005,(,O
1005,e.g,O
1005,.,O
1005,keyboard,O
1005,or,O
1005,mouse,O
1005,activity,O
1005,),O
1005,.,O
1006,This,O
1006,could,O
1006,be,O
1006,an,O
1006,attempt,O
1006,to,O
1006,evade,O
1006,sandbox,O
1006,analysis,O
1006,as,O
1006,mouse,O
1006,and,O
1006,keyboard,O
1006,movement,O
1006,is,O
1006,typically,O
1006,not,O
1006,performed,O
1006,.,O
1007,The,O
1007,malware,O
1007,then,O
1007,proceeds,O
1007,to,O
1007,beacon,O
1007,to,O
1007,a,O
1007,configured,O
1007,remote,O
1007,server,O
1007,of,O
1007,cswksfwq.kfesv.xyz,S-DOM
1007,on,O
1007,TCP,S-PROT
1007,port,O
1007,8080,O
1007,.,O
1008,Upon,O
1008,successful,O
1008,connection,O
1008,",",O
1008,the,O
1008,malware,O
1008,transmits,O
1008,victim,O
1008,information,O
1008,such,O
1008,as,O
1008,:,O
1008,hostname,O
1008,",",O
1008,IP,O
1008,address,O
1008,",",O
1008,Language,O
1008,Pack,O
1008,along,O
1008,with,O
1008,other,O
1008,operating,O
1008,system,O
1008,information,O
1008,.,O
1009,The,O
1009,data,O
1009,transmitted,O
1009,are,O
1009,XOR,S-ENCR
1009,encoded,O
1009,.,O
1010,The,O
1010,malware,O
1010,supports,O
1010,the,O
1010,following,O
1010,capabilities,O
1010,:,O
1010,Terminate,O
1010,specific,O
1010,process、Enumerate,O
1010,processes、Upload,O
1010,file、Download,O
1010,file、Delete,O
1010,file、List,O
1010,folder,O
1010,contents、Enumerate,O
1010,storage,O
1010,volumes、Execute,O
1010,a,O
1010,command、Reverse,O
1010,shell、Take,O
1010,a,O
1010,screenshot,O
1010,.,O
1011,KHRAT,S-MAL
1011,:,O
1011,SHA256,S-ENCR
1011,:,O
1011,aaebf987b8d80d71313c3c0f2c16d60874ffecbdda3bb6b44d6cba6d380,S-SHA2
1011,.,O
1012,KHRAT,S-MAL
1012,:,O
1012,Compile,O
1012,Date,O
1012,and,O
1012,Time,O
1012,:,O
1012,2018-05-02,B-TIME
1012,05:22:23,I-TIME
1012,PM,E-TIME
1012,.,O
1013,KHRAT,S-MAL
1013,:,O
1013,File,O
1013,Type,O
1013,:,O
1013,PE32,O
1013,executable,O
1013,(,O
1013,DLL,S-TOOL
1013,),O
1013,Intel,O
1013,"80386,",O
1013,for,O
1013,MS,B-OS
1013,Windows,E-OS
1013,.,O
1014,KHRAT,S-MAL
1014,:,O
1014,File,O
1014,Name,O
1014,:,O
1014,8081.dll,S-FILE
1014,.,O
1015,Rmcmd,O
1015,:,O
1016,When,O
1016,the,O
1016,DLL,S-TOOL
1016,is,O
1016,initially,O
1016,loaded,O
1016,",",O
1016,it,O
1016,dynamically,O
1016,resolves,O
1016,and,O
1016,imports,O
1016,additional,O
1016,modules,O
1016,(,O
1016,DLLs,S-TOOL
1016,’,O
1016,),O
1016,needed,O
1016,.,O
1017,Once,O
1017,loaded,O
1017,and,O
1017,the,O
1017,export,O
1017,entry,O
1017,of,O
1017,Rmcmd,O
1017,is,O
1017,called,O
1017,",",O
1017,it,O
1017,creates,O
1017,a,O
1017,mutex,E-TOOL
1017,named,O
1017,gkdflbmdfk,S-TOOL
1017,.,O
1018,This,O
1018,ensures,O
1018,that,O
1018,only,O
1018,one,O
1018,copy,O
1018,of,O
1018,the,O
1018,malware,O
1018,is,O
1018,running,O
1018,at,O
1018,a,O
1018,time,O
1018,.,O
1019,It,O
1019,then,O
1019,begins,O
1019,to,O
1019,beacon,O
1019,to,O
1019,a,O
1019,configured,O
1019,domain,O
1019,of,O
1019,connect.bafunpda.xyz,S-DOM
1019,on,O
1019,TCP,S-PROT
1019,port,O
1019,8081,O
1019,.,O
1020,The,O
1020,malware,O
1020,collects,O
1020,and,O
1020,transmits,O
1020,data,O
1020,from,O
1020,the,O
1020,host,O
1020,",",O
1020,such,O
1020,as,O
1020,hostname,O
1020,and,O
1020,is,O
1020,XOR,S-ENCR
1020,encoded,O
1020,with,O
1020,the,O
1020,first,O
1020,byte,O
1020,of,O
1020,the,O
1020,network,O
1020,traffic,O
1020,being,O
1020,the,O
1020,key,O
1020,.,O
1021,Reverse,B-TOOL
1021,Shell,E-TOOL
1021,:,O
1022,The,O
1022,malware,O
1022,behavior,O
1022,and,O
1022,code,O
1022,share,O
1022,similarities,O
1022,with,O
1022,an,O
1022,older,O
1022,KHRAT,S-MAL
1022,sample,O
1022,from,O
1022,May,B-TIME
1022,2018,E-TIME
1022,.,O
1023,Sample,O
1023,(,O
1023,SHA256,S-ENCR
1023,:,O
1023,bc1c3e754be9f2175b718aba62174a550cdc3d98ab9c36671a58073140381659,S-SHA2
1023,),O
1023,has,O
1023,the,O
1023,same,O
1023,export,O
1023,entry,O
1023,name,O
1023,and,O
1023,is,O
1023,also,O
1023,a,O
1023,reverse,B-TOOL
1023,shell,E-TOOL
1023,.,O
1024,The,O
1024,newer,O
1024,sample,O
1024,appears,O
1024,to,O
1024,be,O
1024,a,O
1024,re-write,O
1024,for,O
1024,optimization,O
1024,purposes,O
1024,with,O
1024,the,O
1024,underlying,O
1024,behavior,O
1024,remaining,O
1024,the,O
1024,same,O
1024,",",O
1024,reverse,B-TOOL
1024,shell,E-TOOL
1024,.,O
1025,Derusbi,S-MAL
1025,:,O
1025,SHA256,S-ENCR
1025,:,O
1025,83d1d181a6d583bca2f03c3c4e517757a766da5f4c1299fbbe514b3e2ab,S-SHA2
1025,.,O
1026,Derusbi,S-MAL
1026,:,O
1026,Compile,O
1026,Date,O
1026,and,O
1026,Time,O
1026,:,O
1026,2012-09-14,B-TIME
1026,09:20:12,I-TIME
1026,AM,E-TIME
1026,.,O
1027,Derusbi,S-MAL
1027,:,O
1027,File,O
1027,Type,O
1027,:P,O
1027,E32,O
1027,executable,O
1027,(,O
1027,DLL,S-TOOL
1027,),O
1027,Intel,O
1027,"80386,",O
1027,for,O
1027,MS,B-OS
1027,Windows,E-OS
1027,.,O
1028,Derusbi,S-MAL
1028,:,O
1028,File,O
1028,Name,O
1028,:,O
1028,32.dll,S-FILE
1028,.,O
1029,Derusbi,S-MAL
1029,is,O
1029,a,O
1029,believed,O
1029,to,O
1029,be,O
1029,used,O
1029,among,O
1029,a,O
1029,small,O
1029,group,O
1029,of,O
1029,attackers,O
1029,",",O
1029,which,O
1029,includes,O
1029,the,O
1029,Rancor,S-APT
1029,group,O
1029,.,O
1030,This,O
1030,particular,O
1030,sample,O
1030,is,O
1030,a,O
1030,loader,O
1030,that,O
1030,loads,O
1030,an,O
1030,encrypted,O
1030,payload,O
1030,for,O
1030,its,O
1030,functionality,O
1030,.,O
1031,This,O
1031,DLL,S-TOOL
1031,requires,O
1031,the,O
1031,loading,O
1031,executable,O
1031,to,O
1031,include,O
1031,a,O
1031,32-byte,O
1031,key,O
1031,on,O
1031,the,O
1031,command,O
1031,line,O
1031,to,O
1031,be,O
1031,able,O
1031,to,O
1031,decrypt,O
1031,the,O
1031,embedded,O
1031,payload,O
1031,",",O
1031,which,O
1031,unfortunately,O
1031,we,O
1031,do,O
1031,not,O
1031,have,O
1031,.,O
1032,Even,O
1032,though,O
1032,we,O
1032,don’t,O
1032,have,O
1032,the,O
1032,decryption,O
1032,key,O
1032,or,O
1032,loader,O
1032,",",O
1032,we,O
1032,have,O
1032,uncovered,O
1032,some,O
1032,interesting,O
1032,artifacts,O
1032,.,O
1033,If,O
1033,the,O
1033,module,O
1033,that,O
1033,loads,O
1033,the,O
1033,sample,O
1033,is,O
1033,named,O
1033,myapp.exe,S-FILE
1033,the,O
1033,module,O
1033,will,O
1033,exit,O
1033,Once,O
1033,loaded,O
1033,",",O
1033,it,O
1033,sleeps,O
1033,for,O
1033,six,O
1033,seconds,O
1033,.,O
1034,Looks,O
1034,for,O
1034,a,O
1034,Windows,S-OS
1034,pipe,O
1034,named,O
1034,\\.\pipe\_kernel32.dll.ntdll.dll.user32.dll,S-FILE
1034,.,O
1035,Looks,O
1035,for,O
1035,a,O
1035,Windows,S-OS
1035,device,O
1035,named,O
1035,\Device\acpi_010221,O
1035,.,O
1035,n,O
1035,July,B-TIME
1035,2019,E-TIME
1035,",",O
1035,we,O
1035,discovered,O
1035,an,O
1035,interesting,O
1035,VBScript,S-TOOL
1035,named,O
1035,Chrome.vbs,S-FILE
1035,(,O
1035,SHA256,S-ENCR
1035,:,O
1035,0C3D4DFA566F3064A8A408D3E1097C454662860BCACFB6675D2B72739CE449C2,S-SHA2
1035,),O
1035,associated,O
1035,with,O
1035,the,O
1035,Rancor,S-APT
1035,group,O
1035,.,O
1036,This,O
1036,particular,O
1036,VBScript,S-TOOL
1036,payload,O
1036,beacons,O
1036,to,O
1036,domain,O
1036,bafunpda.xyz,S-DOM
1036,",",O
1036,which,O
1036,is,O
1036,also,O
1036,used,O
1036,by,O
1036,the,O
1036,listed,O
1036,above,O
1036,in,O
1036,Table,O
1036,2,O
1036,.,O
1037,This,O
1037,VBScript,S-TOOL
1037,is,O
1037,obfuscated,O
1037,and,O
1037,contains,O
1037,packed,O
1037,data,O
1037,that,O
1037,is,O
1037,used,O
1037,to,O
1037,infect,O
1037,a,O
1037,target,O
1037,with,O
1037,multiple,O
1037,chained,O
1037,persistent,O
1037,artifacts,O
1037,.,O
1038,The,O
1038,MOF,B-TOOL
1038,file,E-TOOL
1038,created,O
1038,by,O
1038,the,O
1038,VBScript,S-TOOL
1038,is,O
1038,used,O
1038,as,O
1038,a,O
1038,persistence,O
1038,mechanism,O
1038,via,O
1038,Management,I-TOOL
1038,Instrumentation,E-TOOL
1038,(,O
1038,WMI,S-TOOL
1038,),O
1038,Event,O
1038,Subscriptions,O
1038,.,O
1039,MOF,B-TOOL
1039,files,E-TOOL
1039,are,O
1039,compiled,O
1039,scripts,O
1039,that,O
1039,describe,O
1039,Common,B-TOOL
1039,Information,I-TOOL
1039,Model,E-TOOL
1039,(,O
1039,CIM,S-TOOL
1039,),O
1039,classes,O
1039,",",O
1039,which,O
1039,are,O
1039,compiled,O
1039,into,O
1039,the,O
1039,WMI,S-TOOL
1039,repository,O
1039,.,O
1040,The,O
1040,technique,O
1040,is,O
1040,described,O
1040,by,O
1040,ATT&CK,I-TOOL
1040,IDT1084,E-TOOL
1040,.,O
1041,This,O
1041,particular,O
1041,MOF,B-TOOL
1041,file,E-TOOL
1041,creates,O
1041,a,O
1041,timer,O
1041,event,O
1041,that,O
1041,is,O
1041,triggered,O
1041,every,O
1041,five,O
1041,seconds,O
1041,.,O
1042,The,O
1042,DLL,S-TOOL
1042,located,O
1042,in,O
1042,the,O
1042,Media,B-TOOL
1042,registry,E-TOOL
1042,key,O
1042,is,O
1042,a,O
1042,variant,O
1042,of,O
1042,the,O
1042,KHRAT,B-MAL
1042,.,O
1043,It,O
1043,beacons,O
1043,to,O
1043,domain,O
1043,connect.bafunpda.xyz,S-DOM
1043,and,O
1043,attempts,O
1043,to,O
1043,connect,O
1043,to,O
1043,TCP,S-PROT
1043,port,O
1043,4433,O
1043,.,O
1044,This,O
1044,is,O
1044,the,O
1044,same,O
1044,domain,O
1044,used,O
1044,by,O
1044,the,O
1044,.,O
1045,Rancor,S-APT
1045,",",O
1045,a,O
1045,cyber,O
1045,espionage,O
1045,group,O
1045,active,O
1045,since,O
1045,at,B-TIME
1045,least,I-TIME
1045,2017,E-TIME
1045,",",O
1045,continues,O
1045,to,O
1045,conduct,O
1045,targeted,O
1045,attacks,O
1045,in,O
1045,Southeast,B-LOC
1045,and,O
1045,has,O
1045,been,O
1045,found,O
1045,using,O
1045,an,O
1045,undocumented,O
1045,",",O
1045,custom,O
1045,malware,O
1045,family,O
1045,–,O
1045,which,O
1045,we,O
1045,’ve,O
1045,dubbed,O
1045,Dudell,S-MAL
1045,–,O
1045,to,O
1045,download,O
1045,a,O
1045,second,O
1045,stage,O
1045,payload,O
1045,once,O
1045,its,O
1045,malicious,O
1045,macro,O
1045,is,O
1045,executed,O
1045,.,O
1046,Additionally,O
1046,",",O
1046,Rancor,S-APT
1046,is,O
1046,also,O
1046,using,O
1046,the,O
1046,Derusbi,S-MAL
1046,malware,O
1046,family,O
1046,to,O
1046,load,O
1046,a,O
1046,secondary,O
1046,payload,O
1046,once,O
1046,it,O
1046,infiltrates,O
1046,a,O
1046,target,O
1046,.,O
1047,Rancor,S-APT
1047,:,O
1047,0EB1D6541688B5C87F620E76219EC5DB8A6F05732E028A9EC36195D7B4F5E707,S-SHA2
1047,.,O
1048,Rancor,S-APT
1048,:,O
1048,AAEBF987B8D80D71313C3C0F2C16D60874FFECBDDA3BB6B44D6CBA6D38031609,S-SHA2
1048,.,O
1049,Rancor,S-APT
1049,:,O
1049,0D61D9BAAB9927BB484F3E60384FDB6A3709CA74BC6175AB16B220A68F2B349E,S-SHA2
1049,.,O
1050,Rancor,S-APT
1050,:,O
1050,DB982B256843D8B6429AF24F766636BB0BF781B471922902D8DCF08D0C58511E,S-SHA2
1050,.,O
1051,Rancor,S-APT
1051,:,O
1051,CC081FFEA6F4769733AF9D0BAE0308CA0AE63667FA225E7965DF0884E96E2D2A,S-SHA2
1051,.,O
1052,Rancor,S-APT
1052,:,O
1052,BC1C3E754BE9F2175B718ABA62174A550CDC3D98AB9C36671A58073140381659,S-SHA2
1052,.,O
1053,Rancor,S-APT
1053,:,O
1053,83d1d181a6d583bca2f03c3c4e517757a766da5f4c1299fbbe514b3e2abd9e0d,S-SHA2
1053,.,O
1054,Rancor,S-APT
1054,:,O
1054,cswksfwq.kfesv.xyz,S-DOM
1054,.,O
1055,Rancor,S-APT
1055,:,O
1055,Connect.bafunpda.xyz,S-DOM
1055,.,O
1056,Rancor,S-APT
1056,:,O
1056,199.247.6.253,S-IP
1056,.,O
1057,Cyberwarfare,O
1057,:,O
1057,A,O
1057,deep,O
1057,dive,O
1057,into,O
1057,the,O
1057,latest,O
1057,Gamaredon,S-APT
1057,Espionage,O
1057,Campaign,O
1057,.,O
1058,Gamaredon,S-APT
1058,Group,O
1058,is,O
1058,a,O
1058,Cyber,O
1058,Espionage,O
1058,persistent,O
1058,operation,O
1058,attributed,O
1058,to,O
1058,Russians,B-IDTY
1058,FSB,E-IDTY
1058,(,O
1058,Federal,B-IDTY
1058,Security,I-IDTY
1058,Service,E-IDTY
1058,),O
1058,in,O
1058,a,O
1058,long-term,O
1058,military,O
1058,and,O
1058,geo-political,O
1058,confrontation,O
1058,against,O
1058,the,O
1058,Ukrainian,B-IDTY
1058,government,E-IDTY
1058,and,O
1058,more,O
1058,in,O
1058,general,O
1058,against,O
1058,the,O
1058,Ukrainian,O
1058,military,O
1058,power,O
1058,.,O
1059,Gamaredon,S-APT
1059,has,O
1059,been,O
1059,active,O
1059,since,O
1059,2014,S-TIME
1059,",",O
1059,and,O
1059,during,O
1059,this,O
1059,time,O
1059,",",O
1059,the,O
1059,modus,O
1059,operandi,O
1059,has,O
1059,remained,O
1059,almost,O
1059,the,O
1059,same,O
1059,.,O
1060,The,O
1060,most,O
1060,used,O
1060,malware,O
1060,implant,O
1060,is,O
1060,dubbed,O
1060,Pteranodon,S-MAL
1060,or,O
1060,Pterodo,S-MAL
1060,and,O
1060,consists,O
1060,of,O
1060,a,O
1060,multistage,O
1060,backdoor,S-MAL
1060,designed,O
1060,to,O
1060,collect,O
1060,sensitive,O
1060,information,O
1060,or,O
1060,maintaining,O
1060,access,O
1060,on,O
1060,compromised,O
1060,machines,O
1060,.,O
1061,It,O
1061,is,O
1061,distributed,O
1061,in,O
1061,a,O
1061,spear,B-ACT
1061,phishing,I-ACT
1061,campaign,E-ACT
1061,with,O
1061,a,O
1061,weaponized,O
1061,ofﬁce,S-TOOL
1061,document,O
1061,that,O
1061,appears,O
1061,to,O
1061,be,O
1061,designed,O
1061,to,O
1061,lure,O
1061,military,O
1061,personnel,O
1061,.,O
1062,In,O
1062,the,O
1062,recent,O
1062,months,O
1062,",",O
1062,Ukrainian,B-SECTEAM
1062,CERT,E-SECTEAM
1062,(,O
1062,CERT-UA,S-SECTEAM
1062,),O
1062,reported,O
1062,an,O
1062,intensiﬁcation,O
1062,of,O
1062,Cyberattacks,E-ACT
1062,against,O
1062,military,O
1062,targets,O
1062,.,O
1063,The,O
1063,new,O
1063,wave,O
1063,dates,O
1063,back,O
1063,to,O
1063,the,O
1063,end,O
1063,of,O
1063,November,B-TIME
1063,2019,E-TIME
1063,and,O
1063,was,O
1063,ﬁrst,O
1063,analyzed,O
1063,by,O
1063,Vitali,O
1063,Kremez,O
1063,.,O
1064,Starting,O
1064,from,O
1064,those,O
1064,ﬁndings,O
1064,",",O
1064,Cybaze-Yoroi,B-SECTEAM
1064,ZLab,I-SECTEAM
1064,team,E-SECTEAM
1064,decided,O
1064,to,O
1064,deep,O
1064,dive,O
1064,into,O
1064,a,O
1064,technical,O
1064,analysis,O
1064,of,O
1064,the,O
1064,latest,O
1064,Pterodo,S-MAL
1064,implant,O
1064,.,O
1065,The,O
1065,complex,O
1065,infection,O
1065,chain,O
1065,begins,O
1065,with,O
1065,a,O
1065,weaponized,O
1065,Ofﬁce,S-TOOL
1065,document,O
1065,named,O
1065,“,O
1065,f.doc,S-FILE
1065,”,O
1065,.,O
1066,Hash,O
1066,:,O
1066,76ea98e1861c1264b340cf3748c3ec74473b04d042cd6bfda9ce51d086cb5a1a,S-SHA2
1067,Threat,O
1067,:,O
1067,Gamaredon,S-APT
1067,Pteranodon,S-MAL
1067,weaponized,O
1067,document,O
1067,.,O
1068,Brief,O
1068,Description,O
1068,:,O
1068,Doc,O
1068,ﬁle,O
1068,weaponized,O
1068,with,O
1068,Exploit,O
1068,.,O
1069,Ssdeep,S-TOOL
1069,:,O
1069,768:u0foGtYZKQ5QZJQ6hKVsEEIHNDxpy3TI3dU4DKfLX9Eir,O
1069,:,O
1069,uG1aKQ5OwCrItq3TgGfLt9r,O
1069,.,O
1070,The,O
1070,decoy,O
1070,document,O
1070,is,O
1070,written,O
1070,using,O
1070,the,O
1070,ukrainian,O
1070,language,O
1070,mixed,O
1070,to,O
1070,many,O
1070,special,O
1070,chars,O
1070,aimed,O
1070,to,O
1070,lure,O
1070,the,O
1070,target,O
1070,to,O
1070,click,O
1070,on,O
1070,it,O
1070,.,O
1071,The,O
1071,document,O
1071,leverages,O
1071,the,O
1071,common,O
1071,exploit,O
1071,aka,O
1071,template,O
1071,injection,O
1071,and,O
1071,tries,O
1071,to,O
1071,download,O
1071,a,O
1071,second,O
1071,stage,O
1071,from,O
1071,“,O
1071,http://win-apu.ddns.net/apu.dot,S-IP
1071,”,O
1071,.,O
1072,Thanks,O
1072,to,O
1072,this,O
1072,exploit,O
1072,(,O
1072,Remote,B-VULNAME
1072,Code,I-VULNAME
1072,Execution,E-VULNAME
1072,exploit,O
1072,),O
1072,the,O
1072,user,O
1072,interaction,O
1072,is,O
1072,not,O
1072,required,O
1072,",",O
1072,in,O
1072,fact,O
1072,the,O
1072,“,O
1072,enable,O
1072,macro,S-TOOL
1072,”,O
1072,button,O
1072,is,O
1072,not,O
1072,shown,O
1072,.,O
1073,The,O
1073,downloaded,O
1073,document,O
1073,has,O
1073,a,O
1073,“,O
1073,.dot,S-FILE
1073,”,O
1073,extension,O
1073,",",O
1073,used,O
1073,by,O
1073,Microsoft,B-TOOL
1073,Ofﬁce,E-TOOL
1073,to,O
1073,save,O
1073,templates,O
1073,for,O
1073,different,O
1073,documents,O
1073,with,O
1073,similar,O
1073,formats,O
1073,.,O
1074,Basic,O
1074,Information,O
1074,on,O
1074,the,O
1074,“,O
1074,.dot,S-FILE
1074,”,O
1074,ﬁle,O
1074,are,O
1074,provided,O
1074,:,O
1075,Hash,O
1075,:,O
1075,e2cb06e0a5c14b4c5f58d0e56a1dc10b6a1007cf56c77ae6cb07946c3dfe82d8,S-SHA2
1075,.,O
1076,Threat,O
1076,:,O
1076,Gamaredon,S-APT
1076,Pteranodon,S-MAL
1076,loader,O
1076,dot,O
1076,ﬁle,O
1076,.,O
1077,Brief,O
1077,Description,O
1077,:,O
1077,Dot,O
1077,ﬁle,O
1077,enabling,O
1077,the,O
1077,infection,O
1077,of,O
1077,the,O
1077,Gamaredon,S-APT
1077,Pteranodon,S-MAL
1077,.,O
1078,Ssdeep,S-TOOL
1078,:,O
1078,768:5KCB8tnh7oferuHpC0xw+hnF4J7EyKfJ,O
1078,:,O
1078,oI8XoWruHpp/P4,O
1078,.,O
1079,If,O
1079,we,O
1079,decide,O
1079,to,O
1079,open,O
1079,the,O
1079,document,O
1079,",",O
1079,we,O
1079,see,O
1079,that,O
1079,the,O
1079,document,O
1079,is,O
1079,empty,O
1079,",",O
1079,but,O
1079,it,O
1079,requires,O
1079,the,O
1079,enabling,O
1079,of,O
1079,the,O
1079,macro,S-TOOL
1079,.,O
1080,The,O
